data,concelho,var,n
2015/2 Trimestre,Lisboa,Fogos Vendidos,2179
2015/2 Trimestre,Loures,Fogos Vendidos,312
2015/2 Trimestre,Mafra,Fogos Vendidos,173
2015/2 Trimestre,Oeiras,Fogos Vendidos,362
2015/2 Trimestre,Sintra,Fogos Vendidos,682
2015/2 Trimestre,Vila Franca de Xira,Fogos Vendidos,217
2015/2 Trimestre,Amadora,Fogos Vendidos,271
2015/2 Trimestre,Odivelas,Fogos Vendidos,255
2015/2 Trimestre,Gondomar,Fogos Vendidos,296
2015/2 Trimestre,Maia,Fogos Vendidos,473
2015/2 Trimestre,Matosinhos,Fogos Vendidos,382
2015/2 Trimestre,Porto,Fogos Vendidos,1063
2015/2 Trimestre,Póvoa de Varzim,Fogos Vendidos,180
2015/2 Trimestre,Valongo,Fogos Vendidos,183
2015/2 Trimestre,Vila do Conde,Fogos Vendidos,180
2015/2 Trimestre,Vila Nova de Gaia,Fogos Vendidos,670
2015/2 Trimestre,Alcochete,Fogos Vendidos,45
2015/2 Trimestre,Almada,Fogos Vendidos,356
2015/2 Trimestre,Barreiro,Fogos Vendidos,143
2015/2 Trimestre,Moita,Fogos Vendidos,100
2015/2 Trimestre,Montijo,Fogos Vendidos,123
2015/2 Trimestre,Palmela,Fogos Vendidos,116
2015/2 Trimestre,Seixal,Fogos Vendidos,321
2015/2 Trimestre,Sesimbra,Fogos Vendidos,155
2015/2 Trimestre,Setúbal,Fogos Vendidos,297
2015/3 Trimestre,Cascais,Preço de Venda / m2,1583
2015/3 Trimestre,Lisboa,Preço de Venda / m2,2113
2015/3 Trimestre,Loures,Preço de Venda / m2,1151
2015/3 Trimestre,Mafra,Preço de Venda / m2,839
2015/3 Trimestre,Oeiras,Preço de Venda / m2,1346
2015/3 Trimestre,Sintra,Preço de Venda / m2,866
2015/3 Trimestre,Vila Franca de Xira,Preço de Venda / m2,882
2015/3 Trimestre,Amadora,Preço de Venda / m2,931
2015/3 Trimestre,Odivelas,Preço de Venda / m2,1065
2015/3 Trimestre,Alcochete,Preço de Venda / m2,1273
2015/3 Trimestre,Almada,Preço de Venda / m2,906
2015/3 Trimestre,Barreiro,Preço de Venda / m2,618
2015/3 Trimestre,Moita,Preço de Venda / m2,637
2015/3 Trimestre,Montijo,Preço de Venda / m2,612
2015/3 Trimestre,Palmela,Preço de Venda / m2,829
2015/3 Trimestre,Seixal,Preço de Venda / m2,829
2015/3 Trimestre,Sesimbra,Preço de Venda / m2,962
2015/3 Trimestre,Setúbal,Preço de Venda / m2,780
2015/3 Trimestre,Espinho,Preço de Venda / m2,746
2015/3 Trimestre,Gondomar,Preço de Venda / m2,656
2015/3 Trimestre,Maia,Preço de Venda / m2,829
2015/3 Trimestre,Matosinhos,Preço de Venda / m2,1058
2015/3 Trimestre,Porto,Preço de Venda / m2,1215
2015/3 Trimestre,Póvoa de Varzim,Preço de Venda / m2,825
2015/3 Trimestre,Valongo,Preço de Venda / m2,703
2015/3 Trimestre,Vila do Conde,Preço de Venda / m2,821
2015/3 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,735
2015/3 Trimestre,Espinho,Fogos Vendidos,52
2015/3 Trimestre,Cascais,Fogos Vendidos,663
2015/3 Trimestre,Lisboa,Fogos Vendidos,2410
2015/3 Trimestre,Loures,Fogos Vendidos,342
2015/3 Trimestre,Mafra,Fogos Vendidos,170
2015/3 Trimestre,Oeiras,Fogos Vendidos,402
2015/3 Trimestre,Sintra,Fogos Vendidos,802
2015/3 Trimestre,Vila Franca de Xira,Fogos Vendidos,233
2015/3 Trimestre,Amadora,Fogos Vendidos,338
2015/3 Trimestre,Odivelas,Fogos Vendidos,242
2015/3 Trimestre,Gondomar,Fogos Vendidos,305
2015/3 Trimestre,Maia,Fogos Vendidos,291
2015/3 Trimestre,Matosinhos,Fogos Vendidos,461
2015/3 Trimestre,Porto,Fogos Vendidos,1176
2015/3 Trimestre,Póvoa de Varzim,Fogos Vendidos,205
2015/3 Trimestre,Valongo,Fogos Vendidos,168
2015/3 Trimestre,Vila do Conde,Fogos Vendidos,222
2015/3 Trimestre,Vila Nova de Gaia,Fogos Vendidos,800
2015/3 Trimestre,Alcochete,Fogos Vendidos,62
2015/3 Trimestre,Almada,Fogos Vendidos,438
2015/3 Trimestre,Barreiro,Fogos Vendidos,137
2015/3 Trimestre,Moita,Fogos Vendidos,131
2015/3 Trimestre,Montijo,Fogos Vendidos,99
2015/3 Trimestre,Palmela,Fogos Vendidos,107
2015/3 Trimestre,Seixal,Fogos Vendidos,318
2015/3 Trimestre,Sesimbra,Fogos Vendidos,206
2015/3 Trimestre,Setúbal,Fogos Vendidos,302
2015/4 Trimestre,Cascais,Preço de Venda / m2,1644
2015/4 Trimestre,Lisboa,Preço de Venda / m2,2186
2015/4 Trimestre,Loures,Preço de Venda / m2,1203
2015/4 Trimestre,Mafra,Preço de Venda / m2,967
2015/4 Trimestre,Oeiras,Preço de Venda / m2,1406
2015/4 Trimestre,Sintra,Preço de Venda / m2,854
2015/4 Trimestre,Vila Franca de Xira,Preço de Venda / m2,915
2015/4 Trimestre,Amadora,Preço de Venda / m2,990
2015/4 Trimestre,Odivelas,Preço de Venda / m2,1093
2015/4 Trimestre,Alcochete,Preço de Venda / m2,912
2015/4 Trimestre,Almada,Preço de Venda / m2,955
2015/4 Trimestre,Barreiro,Preço de Venda / m2,673
2015/4 Trimestre,Moita,Preço de Venda / m2,591
2015/4 Trimestre,Montijo,Preço de Venda / m2,837
2015/4 Trimestre,Palmela,Preço de Venda / m2,785
2015/4 Trimestre,Seixal,Preço de Venda / m2,897
2015/4 Trimestre,Sesimbra,Preço de Venda / m2,941
2015/4 Trimestre,Setúbal,Preço de Venda / m2,700
2015/4 Trimestre,Gondomar,Preço de Venda / m2,598
2015/4 Trimestre,Maia,Preço de Venda / m2,795
2015/4 Trimestre,Matosinhos,Preço de Venda / m2,1013
2015/4 Trimestre,Porto,Preço de Venda / m2,1230
2015/4 Trimestre,Póvoa de Varzim,Preço de Venda / m2,903
2015/4 Trimestre,Valongo,Preço de Venda / m2,655
2015/4 Trimestre,Vila do Conde,Preço de Venda / m2,1063
2015/4 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,751
2015/4 Trimestre,Cascais,Fogos Vendidos,582
2015/4 Trimestre,Lisboa,Fogos Vendidos,3079
2015/4 Trimestre,Loures,Fogos Vendidos,312
2015/4 Trimestre,Mafra,Fogos Vendidos,247
2015/4 Trimestre,Oeiras,Fogos Vendidos,439
2015/4 Trimestre,Sintra,Fogos Vendidos,795
2015/4 Trimestre,Vila Franca de Xira,Fogos Vendidos,252
2015/4 Trimestre,Amadora,Fogos Vendidos,306
2015/4 Trimestre,Odivelas,Fogos Vendidos,219
2015/4 Trimestre,Gondomar,Fogos Vendidos,335
2015/4 Trimestre,Maia,Fogos Vendidos,332
2015/4 Trimestre,Matosinhos,Fogos Vendidos,497
2015/4 Trimestre,Porto,Fogos Vendidos,1316
2015/4 Trimestre,Póvoa de Varzim,Fogos Vendidos,247
2015/4 Trimestre,Valongo,Fogos Vendidos,254
2015/4 Trimestre,Vila do Conde,Fogos Vendidos,241
2015/4 Trimestre,Vila Nova de Gaia,Fogos Vendidos,898
2015/4 Trimestre,Alcochete,Fogos Vendidos,60
2015/4 Trimestre,Almada,Fogos Vendidos,399
2015/4 Trimestre,Barreiro,Fogos Vendidos,145
2015/4 Trimestre,Moita,Fogos Vendidos,125
2015/4 Trimestre,Montijo,Fogos Vendidos,207
2015/4 Trimestre,Palmela,Fogos Vendidos,146
2015/4 Trimestre,Seixal,Fogos Vendidos,324
2015/4 Trimestre,Sesimbra,Fogos Vendidos,163
2015/4 Trimestre,Setúbal,Fogos Vendidos,350
2016/1 Trimestre,Cascais,Preço de Venda / m2,1621
2016/1 Trimestre,Lisboa,Preço de Venda / m2,2174
2016/1 Trimestre,Loures,Preço de Venda / m2,1098
2016/1 Trimestre,Mafra,Preço de Venda / m2,877
2016/1 Trimestre,Oeiras,Preço de Venda / m2,1342
2016/1 Trimestre,Sintra,Preço de Venda / m2,849
2016/1 Trimestre,Vila Franca de Xira,Preço de Venda / m2,870
2016/1 Trimestre,Amadora,Preço de Venda / m2,1021
2016/1 Trimestre,Odivelas,Preço de Venda / m2,1087
2016/1 Trimestre,Alcochete,Preço de Venda / m2,1172
2016/1 Trimestre,Almada,Preço de Venda / m2,999
2016/1 Trimestre,Barreiro,Preço de Venda / m2,664
2016/1 Trimestre,Moita,Preço de Venda / m2,600
2016/1 Trimestre,Montijo,Preço de Venda / m2,893
2016/1 Trimestre,Palmela,Preço de Venda / m2,782
2016/1 Trimestre,Seixal,Preço de Venda / m2,840
2016/1 Trimestre,Sesimbra,Preço de Venda / m2,899
2016/1 Trimestre,Setúbal,Preço de Venda / m2,766
2016/1 Trimestre,Espinho,Preço de Venda / m2,772
2016/1 Trimestre,Gondomar,Preço de Venda / m2,619
2016/1 Trimestre,Maia,Preço de Venda / m2,756
2016/1 Trimestre,Matosinhos,Preço de Venda / m2,1042
2016/1 Trimestre,Porto,Preço de Venda / m2,1168
2016/1 Trimestre,Póvoa de Varzim,Preço de Venda / m2,819
2016/1 Trimestre,Valongo,Preço de Venda / m2,677
2016/1 Trimestre,Vila do Conde,Preço de Venda / m2,926
2016/1 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,734
2016/1 Trimestre,Espinho,Fogos Vendidos,64
2016/1 Trimestre,Cascais,Fogos Vendidos,676
2016/1 Trimestre,Lisboa,Fogos Vendidos,2753
2016/1 Trimestre,Loures,Fogos Vendidos,379
2016/1 Trimestre,Mafra,Fogos Vendidos,222
2016/1 Trimestre,Oeiras,Fogos Vendidos,519
2016/1 Trimestre,Sintra,Fogos Vendidos,840
2016/1 Trimestre,Vila Franca de Xira,Fogos Vendidos,325
2016/1 Trimestre,Amadora,Fogos Vendidos,508
2016/1 Trimestre,Odivelas,Fogos Vendidos,272
2016/1 Trimestre,Gondomar,Fogos Vendidos,317
2016/1 Trimestre,Maia,Fogos Vendidos,357
2016/1 Trimestre,Matosinhos,Fogos Vendidos,514
2016/1 Trimestre,Porto,Fogos Vendidos,1325
2016/1 Trimestre,Póvoa de Varzim,Fogos Vendidos,221
2016/1 Trimestre,Valongo,Fogos Vendidos,248
2016/1 Trimestre,Vila do Conde,Fogos Vendidos,252
2016/1 Trimestre,Vila Nova de Gaia,Fogos Vendidos,870
2016/1 Trimestre,Alcochete,Fogos Vendidos,45
2016/1 Trimestre,Almada,Fogos Vendidos,463
2016/1 Trimestre,Barreiro,Fogos Vendidos,180
2016/1 Trimestre,Moita,Fogos Vendidos,129
2016/1 Trimestre,Montijo,Fogos Vendidos,132
2016/1 Trimestre,Palmela,Fogos Vendidos,158
2016/1 Trimestre,Seixal,Fogos Vendidos,396
2016/1 Trimestre,Sesimbra,Fogos Vendidos,155
2016/1 Trimestre,Setúbal,Fogos Vendidos,381
2016/2 Trimestre,Cascais,Preço de Venda / m2,1691
2016/2 Trimestre,Lisboa,Preço de Venda / m2,2283
2016/2 Trimestre,Loures,Preço de Venda / m2,1167
2016/2 Trimestre,Mafra,Preço de Venda / m2,893
2016/2 Trimestre,Oeiras,Preço de Venda / m2,1423
2016/2 Trimestre,Sintra,Preço de Venda / m2,835
2016/2 Trimestre,Vila Franca de Xira,Preço de Venda / m2,900
2016/2 Trimestre,Amadora,Preço de Venda / m2,1024
2016/2 Trimestre,Odivelas,Preço de Venda / m2,1150
2016/2 Trimestre,Alcochete,Preço de Venda / m2,1064
2016/2 Trimestre,Almada,Preço de Venda / m2,1005
2016/2 Trimestre,Barreiro,Preço de Venda / m2,657
2016/2 Trimestre,Moita,Preço de Venda / m2,597
2016/2 Trimestre,Montijo,Preço de Venda / m2,748
2016/2 Trimestre,Palmela,Preço de Venda / m2,796
2016/2 Trimestre,Seixal,Preço de Venda / m2,807
2016/2 Trimestre,Sesimbra,Preço de Venda / m2,965
2016/2 Trimestre,Setúbal,Preço de Venda / m2,787
2016/2 Trimestre,Espinho,Preço de Venda / m2,836
2016/2 Trimestre,Gondomar,Preço de Venda / m2,628
2016/2 Trimestre,Maia,Preço de Venda / m2,794
2016/2 Trimestre,Matosinhos,Preço de Venda / m2,896
2016/2 Trimestre,Porto,Preço de Venda / m2,1236
2016/2 Trimestre,Póvoa de Varzim,Preço de Venda / m2,691
2016/2 Trimestre,Valongo,Preço de Venda / m2,635
2016/2 Trimestre,Vila do Conde,Preço de Venda / m2,827
2016/2 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,731
2016/2 Trimestre,Espinho,Fogos Vendidos,59
2016/2 Trimestre,Cascais,Fogos Vendidos,728
2016/2 Trimestre,Lisboa,Fogos Vendidos,2827
2016/2 Trimestre,Loures,Fogos Vendidos,440
2016/2 Trimestre,Mafra,Fogos Vendidos,274
2016/2 Trimestre,Oeiras,Fogos Vendidos,580
2016/2 Trimestre,Sintra,Fogos Vendidos,958
2016/2 Trimestre,Vila Franca de Xira,Fogos Vendidos,341
2016/2 Trimestre,Amadora,Fogos Vendidos,413
2016/2 Trimestre,Odivelas,Fogos Vendidos,313
2016/2 Trimestre,Gondomar,Fogos Vendidos,349
2016/2 Trimestre,Maia,Fogos Vendidos,402
2016/2 Trimestre,Matosinhos,Fogos Vendidos,579
2016/2 Trimestre,Porto,Fogos Vendidos,1386
2016/2 Trimestre,Póvoa de Varzim,Fogos Vendidos,222
2016/2 Trimestre,Valongo,Fogos Vendidos,212
2016/2 Trimestre,Vila do Conde,Fogos Vendidos,234
2016/2 Trimestre,Vila Nova de Gaia,Fogos Vendidos,1018
2016/2 Trimestre,Alcochete,Fogos Vendidos,78
2016/2 Trimestre,Almada,Fogos Vendidos,581
2016/2 Trimestre,Barreiro,Fogos Vendidos,189
2016/2 Trimestre,Moita,Fogos Vendidos,135
2016/2 Trimestre,Montijo,Fogos Vendidos,131
2016/2 Trimestre,Palmela,Fogos Vendidos,162
2016/2 Trimestre,Seixal,Fogos Vendidos,418
2016/2 Trimestre,Sesimbra,Fogos Vendidos,222
2016/2 Trimestre,Setúbal,Fogos Vendidos,394
2016/3 Trimestre,Cascais,Preço de Venda / m2,1719
2016/3 Trimestre,Lisboa,Preço de Venda / m2,2309
2016/3 Trimestre,Loures,Preço de Venda / m2,1256
2016/3 Trimestre,Mafra,Preço de Venda / m2,933
2016/3 Trimestre,Oeiras,Preço de Venda / m2,1429
2016/3 Trimestre,Sintra,Preço de Venda / m2,859
2016/3 Trimestre,Vila Franca de Xira,Preço de Venda / m2,851
2016/3 Trimestre,Amadora,Preço de Venda / m2,1032
2016/3 Trimestre,Odivelas,Preço de Venda / m2,1171
2016/3 Trimestre,Alcochete,Preço de Venda / m2,1109
2016/3 Trimestre,Almada,Preço de Venda / m2,1076
2016/3 Trimestre,Barreiro,Preço de Venda / m2,648
2016/3 Trimestre,Moita,Preço de Venda / m2,699
2016/3 Trimestre,Montijo,Preço de Venda / m2,787
2016/3 Trimestre,Palmela,Preço de Venda / m2,791
2016/3 Trimestre,Seixal,Preço de Venda / m2,830
2016/3 Trimestre,Sesimbra,Preço de Venda / m2,1070
2016/3 Trimestre,Setúbal,Preço de Venda / m2,834
2016/3 Trimestre,Gondomar,Preço de Venda / m2,650
2016/3 Trimestre,Maia,Preço de Venda / m2,806
2016/3 Trimestre,Matosinhos,Preço de Venda / m2,998
2016/3 Trimestre,Porto,Preço de Venda / m2,1311
2016/3 Trimestre,Póvoa de Varzim,Preço de Venda / m2,884
2016/3 Trimestre,Valongo,Preço de Venda / m2,676
2016/3 Trimestre,Vila do Conde,Preço de Venda / m2,878
2016/3 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,804
2016/3 Trimestre,Cascais,Fogos Vendidos,755
2016/3 Trimestre,Lisboa,Fogos Vendidos,2641
2016/3 Trimestre,Loures,Fogos Vendidos,395
2016/3 Trimestre,Mafra,Fogos Vendidos,229
2016/3 Trimestre,Oeiras,Fogos Vendidos,491
2016/3 Trimestre,Sintra,Fogos Vendidos,978
2016/3 Trimestre,Vila Franca de Xira,Fogos Vendidos,286
2016/3 Trimestre,Amadora,Fogos Vendidos,405
2016/3 Trimestre,Odivelas,Fogos Vendidos,303
2016/3 Trimestre,Gondomar,Fogos Vendidos,323
2016/3 Trimestre,Maia,Fogos Vendidos,404
2016/3 Trimestre,Matosinhos,Fogos Vendidos,564
2016/3 Trimestre,Porto,Fogos Vendidos,1424
2016/3 Trimestre,Póvoa de Varzim,Fogos Vendidos,217
2016/3 Trimestre,Valongo,Fogos Vendidos,219
2016/3 Trimestre,Vila do Conde,Fogos Vendidos,254
2016/3 Trimestre,Vila Nova de Gaia,Fogos Vendidos,973
2016/3 Trimestre,Alcochete,Fogos Vendidos,65
2016/3 Trimestre,Almada,Fogos Vendidos,585
2016/3 Trimestre,Barreiro,Fogos Vendidos,183
2016/3 Trimestre,Moita,Fogos Vendidos,138
2016/3 Trimestre,Montijo,Fogos Vendidos,150
2016/3 Trimestre,Palmela,Fogos Vendidos,171
2016/3 Trimestre,Seixal,Fogos Vendidos,387
2016/3 Trimestre,Sesimbra,Fogos Vendidos,231
2016/3 Trimestre,Setúbal,Fogos Vendidos,412
2016/4 Trimestre,Cascais,Preço de Venda / m2,1828
2016/4 Trimestre,Lisboa,Preço de Venda / m2,2383
2016/4 Trimestre,Loures,Preço de Venda / m2,1295
2016/4 Trimestre,Mafra,Preço de Venda / m2,982
2016/4 Trimestre,Oeiras,Preço de Venda / m2,1571
2016/4 Trimestre,Sintra,Preço de Venda / m2,866
2016/4 Trimestre,Vila Franca de Xira,Preço de Venda / m2,948
2016/4 Trimestre,Amadora,Preço de Venda / m2,1094
2016/4 Trimestre,Odivelas,Preço de Venda / m2,1198
2016/4 Trimestre,Alcochete,Preço de Venda / m2,1084
2016/4 Trimestre,Almada,Preço de Venda / m2,1067
2016/4 Trimestre,Barreiro,Preço de Venda / m2,716
2016/4 Trimestre,Moita,Preço de Venda / m2,617
2016/4 Trimestre,Montijo,Preço de Venda / m2,802
2016/4 Trimestre,Palmela,Preço de Venda / m2,760
2016/4 Trimestre,Seixal,Preço de Venda / m2,874
2016/4 Trimestre,Sesimbra,Preço de Venda / m2,1041
2016/4 Trimestre,Setúbal,Preço de Venda / m2,748
2016/4 Trimestre,Espinho,Preço de Venda / m2,720
2016/4 Trimestre,Gondomar,Preço de Venda / m2,712
2016/4 Trimestre,Maia,Preço de Venda / m2,869
2016/4 Trimestre,Matosinhos,Preço de Venda / m2,1010
2016/4 Trimestre,Porto,Preço de Venda / m2,1281
2016/4 Trimestre,Póvoa de Varzim,Preço de Venda / m2,877
2016/4 Trimestre,Valongo,Preço de Venda / m2,664
2016/4 Trimestre,Vila do Conde,Preço de Venda / m2,1016
2016/4 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,804
2016/4 Trimestre,Espinho,Fogos Vendidos,64
2016/4 Trimestre,Cascais,Fogos Vendidos,798
2016/4 Trimestre,Lisboa,Fogos Vendidos,2923
2016/4 Trimestre,Loures,Fogos Vendidos,418
2016/4 Trimestre,Mafra,Fogos Vendidos,267
2016/4 Trimestre,Oeiras,Fogos Vendidos,505
2016/4 Trimestre,Sintra,Fogos Vendidos,1132
2016/4 Trimestre,Vila Franca de Xira,Fogos Vendidos,312
2016/4 Trimestre,Amadora,Fogos Vendidos,396
2016/4 Trimestre,Odivelas,Fogos Vendidos,288
2016/4 Trimestre,Gondomar,Fogos Vendidos,351
2016/4 Trimestre,Maia,Fogos Vendidos,428
2016/4 Trimestre,Matosinhos,Fogos Vendidos,595
2016/4 Trimestre,Porto,Fogos Vendidos,1601
2016/4 Trimestre,Póvoa de Varzim,Fogos Vendidos,237
2016/4 Trimestre,Valongo,Fogos Vendidos,241
2016/4 Trimestre,Vila do Conde,Fogos Vendidos,263
2016/4 Trimestre,Vila Nova de Gaia,Fogos Vendidos,930
2016/4 Trimestre,Alcochete,Fogos Vendidos,70
2016/4 Trimestre,Almada,Fogos Vendidos,717
2016/4 Trimestre,Barreiro,Fogos Vendidos,231
2016/4 Trimestre,Moita,Fogos Vendidos,129
2016/4 Trimestre,Montijo,Fogos Vendidos,151
2016/4 Trimestre,Palmela,Fogos Vendidos,205
2016/4 Trimestre,Seixal,Fogos Vendidos,416
2016/4 Trimestre,Sesimbra,Fogos Vendidos,271
2016/4 Trimestre,Setúbal,Fogos Vendidos,429
2017/1 Trimestre,Cascais,Preço de Venda / m2,1725
2017/1 Trimestre,Lisboa,Preço de Venda / m2,2546
2017/1 Trimestre,Loures,Preço de Venda / m2,1224
2017/1 Trimestre,Mafra,Preço de Venda / m2,1035
2017/1 Trimestre,Oeiras,Preço de Venda / m2,1587
2017/1 Trimestre,Sintra,Preço de Venda / m2,866
2017/1 Trimestre,Vila Franca de Xira,Preço de Venda / m2,935
2017/1 Trimestre,Amadora,Preço de Venda / m2,1090
2017/1 Trimestre,Odivelas,Preço de Venda / m2,1233
2017/1 Trimestre,Alcochete,Preço de Venda / m2,968
2017/1 Trimestre,Almada,Preço de Venda / m2,1080
2017/1 Trimestre,Barreiro,Preço de Venda / m2,717
2017/1 Trimestre,Moita,Preço de Venda / m2,627
2017/1 Trimestre,Montijo,Preço de Venda / m2,874
2017/1 Trimestre,Palmela,Preço de Venda / m2,812
2017/1 Trimestre,Seixal,Preço de Venda / m2,821
2017/1 Trimestre,Sesimbra,Preço de Venda / m2,921
2017/1 Trimestre,Setúbal,Preço de Venda / m2,748
2017/1 Trimestre,Espinho,Preço de Venda / m2,844
2017/1 Trimestre,Gondomar,Preço de Venda / m2,694
2017/1 Trimestre,Maia,Preço de Venda / m2,858
2017/1 Trimestre,Matosinhos,Preço de Venda / m2,983
2017/1 Trimestre,Porto,Preço de Venda / m2,1314
2017/1 Trimestre,Póvoa de Varzim,Preço de Venda / m2,910
2017/1 Trimestre,Valongo,Preço de Venda / m2,690
2017/1 Trimestre,Vila do Conde,Preço de Venda / m2,1449
2017/1 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,823
2017/1 Trimestre,Espinho,Fogos Vendidos,75
2017/1 Trimestre,Cascais,Fogos Vendidos,906
2017/1 Trimestre,Lisboa,Fogos Vendidos,2818
2017/1 Trimestre,Loures,Fogos Vendidos,443
2017/1 Trimestre,Mafra,Fogos Vendidos,302
2017/1 Trimestre,Oeiras,Fogos Vendidos,591
2017/1 Trimestre,Sintra,Fogos Vendidos,1212
2017/1 Trimestre,Vila Franca de Xira,Fogos Vendidos,372
2017/1 Trimestre,Amadora,Fogos Vendidos,488
2017/1 Trimestre,Odivelas,Fogos Vendidos,339
2017/1 Trimestre,Gondomar,Fogos Vendidos,404
2017/1 Trimestre,Maia,Fogos Vendidos,461
2017/1 Trimestre,Matosinhos,Fogos Vendidos,662
2017/1 Trimestre,Porto,Fogos Vendidos,1628
2017/1 Trimestre,Póvoa de Varzim,Fogos Vendidos,286
2017/1 Trimestre,Valongo,Fogos Vendidos,262
2017/1 Trimestre,Vila do Conde,Fogos Vendidos,276
2017/1 Trimestre,Vila Nova de Gaia,Fogos Vendidos,1113
2017/1 Trimestre,Alcochete,Fogos Vendidos,70
2017/1 Trimestre,Almada,Fogos Vendidos,542
2017/1 Trimestre,Barreiro,Fogos Vendidos,228
2017/1 Trimestre,Moita,Fogos Vendidos,163
2017/1 Trimestre,Montijo,Fogos Vendidos,218
2017/1 Trimestre,Palmela,Fogos Vendidos,211
2017/1 Trimestre,Seixal,Fogos Vendidos,491
2017/1 Trimestre,Sesimbra,Fogos Vendidos,238
2017/1 Trimestre,Setúbal,Fogos Vendidos,457
2017/2 Trimestre,Cascais,Preço de Venda / m2,1963
2017/2 Trimestre,Lisboa,Preço de Venda / m2,2889
2017/2 Trimestre,Loures,Preço de Venda / m2,1310
2017/2 Trimestre,Mafra,Preço de Venda / m2,987
2017/2 Trimestre,Oeiras,Preço de Venda / m2,1708
2017/2 Trimestre,Sintra,Preço de Venda / m2,915
2017/2 Trimestre,Vila Franca de Xira,Preço de Venda / m2,966
2017/2 Trimestre,Amadora,Preço de Venda / m2,1148
2017/2 Trimestre,Odivelas,Preço de Venda / m2,1282
2017/2 Trimestre,Alcochete,Preço de Venda / m2,1121
2017/2 Trimestre,Almada,Preço de Venda / m2,1185
2017/2 Trimestre,Barreiro,Preço de Venda / m2,833
2017/2 Trimestre,Moita,Preço de Venda / m2,604
2017/2 Trimestre,Montijo,Preço de Venda / m2,933
2017/2 Trimestre,Palmela,Preço de Venda / m2,883
2017/2 Trimestre,Seixal,Preço de Venda / m2,854
2017/2 Trimestre,Sesimbra,Preço de Venda / m2,924
2017/2 Trimestre,Setúbal,Preço de Venda / m2,777
2017/2 Trimestre,Gondomar,Preço de Venda / m2,713
2017/2 Trimestre,Maia,Preço de Venda / m2,919
2017/2 Trimestre,Matosinhos,Preço de Venda / m2,1055
2017/2 Trimestre,Porto,Preço de Venda / m2,1460
2017/2 Trimestre,Póvoa de Varzim,Preço de Venda / m2,945
2017/2 Trimestre,Valongo,Preço de Venda / m2,697
2017/2 Trimestre,Vila do Conde,Preço de Venda / m2,992
2017/2 Trimestre,Vila Nova de Gaia,Preço de Venda / m2,841
2017/2 Trimestre,Cascais,Fogos Vendidos,913
2017/2 Trimestre,Lisboa,Fogos Vendidos,2856
2017/2 Trimestre,Loures,Fogos Vendidos,482
2017/2 Trimestre,Mafra,Fogos Vendidos,322
2017/2 Trimestre,Oeiras,Fogos Vendidos,700
2017/2 Trimestre,Sintra,Fogos Vendidos,1346
2017/2 Trimestre,Vila Franca de Xira,Fogos Vendidos,436
2017/2 Trimestre,Amadora,Fogos Vendidos,485
2017/2 Trimestre,Odivelas,Fogos Vendidos,372
2017/2 Trimestre,Gondomar,Fogos Vendidos,450
2017/2 Trimestre,Maia,Fogos Vendidos,480
2017/2 Trimestre,Matosinhos,Fogos Vendidos,702
2017/2 Trimestre,Porto,Fogos Vendidos,1606
2017/2 Trimestre,Póvoa de Varzim,Fogos Vendidos,382
2017/2 Trimestre,Valongo,Fogos Vendidos,283
2017/2 Trimestre,Vila do Conde,Fogos Vendidos,268
2017/2 Trimestre,Vila Nova de Gaia,Fogos Vendidos,1168
2017/2 Trimestre,Alcochete,Fogos Vendidos,81
2017/2 Trimestre,Almada,Fogos Vendidos,653
2017/2 Trimestre,Barreiro,Fogos Vendidos,224
2017/2 Trimestre,Moita,Fogos Vendidos,163
2017/2 Trimestre,Montijo,Fogos Vendidos,243
2017/2 Trimestre,Palmela,Fogos Vendidos,226
2017/2 Trimestre,Seixal,Fogos Vendidos,509
2017/2 Trimestre,Sesimbra,Fogos Vendidos,266
2017/2 Trimestre,Setúbal,Fogos Vendidos,474
2017/3 Trimestre,Cascais,Preço de Venda / m2,1980
2017/3 Trimestre,Lisboa,Preço de Venda / m2,2971
2017/3 Trimestre,Loures,Preço de Venda / m2,1358
2017/3 Trimestre,Mafra,Preço de Venda / m2,1077
2017/3 Trimestre,Oeiras,Preço de Venda / m2,1736
2017/3 Trimestre,Sintra,Preço de Venda / m2,969
2017/3 Trimestre,Vila Franca de Xira,Preço de Venda / m2,1022
2017/3 Trimestre,Amadora,Preço de Venda / m2,1164
2017/3 Trimestre,Odivelas,Preço de Venda / m2,1368
2017/3 Trimestre,Alcochete,Preço de Venda / m2,1151
2017/3 Trimestre,Almada,Preço de Venda / m2,1270
2017/3 Trimestre,Barreiro,Preço de Venda / m2,747
2017/3 Trimestre,Moita,Preço de Venda / m2,660
2017/3 Trimestre,Montijo,Preço de Venda / m2,939
2017/3 Trimestre,Palmela,Preço de Venda / m2,834
2017/3 Trimestre,Seixal,Preço de Venda / m2,897
2017/3 Trimestre,Sesimbra,Preço de Venda / m2,989
2017/3 Trimestre,Setúbal,Preço de Venda / m2,803
2017/3 Trimestre,Espinho,Preço de Venda / m2,990
